Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279),10/51,0.8305330328845157,0.999996199652386,0,0,0.7560173628863293,0.140383031546719,FKBP1A;CXCL10;DIAPH1;CXCL9;CXCL11;F2R;THY1;PLCG1;JPH1;LIME1
GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),15/74,0.8312639686277137,0.999996199652386,0,0,0.787921157326211,0.1456140408901929,PRKCI;SET;KDM2B;UNC5B;NONO;F2R;KIF14;NFATC4;TOX3;CLN3;SIX4;ERBB3;MDK;PPT1;NAIP
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),7/37,0.8326201619441259,0.999996199652386,0,0,0.7233381255562401,0.132499435045733,FLT1;STAT1;SORD;NR2F2;VASH1;SULF1;MEN1
GO_Biological_Process_2023,Positive Regulation Of Immune Effector Process (GO:0002699),7/37,0.8326201619441259,0.999996199652386,0,0,0.7233381255562401,0.132499435045733,XBP1;RPS19;TNFSF4;DHX58;MYO18A;PTPRJ;CD46
GO_Biological_Process_2023,Protein-Containing Complex Assembly (GO:0065003),73/328,0.8333666288076356,0.999996199652386,0,0,0.8862410339942765,0.1615454363411974,COL16A1;HSP90AB1;GPAA1;PDCD6;SRP54;SLC2A1;PIK3C2A;PPP2R1A;LONP1;KNTC1;SOX9;DLGAP5;MAGI1;CARD10;DNAAF1;DNAJB12;AXIN1;CSNK1D;TRAF2;PRLR;CD2AP;TAPBP;GAK;VAMP8;TIAM1;TRAPPC6A;SHQ1;VAMP1;TP53;LLGL1;KMT2D;BLM;TMED10;KMT2A;DHX9;PXN;CAPG;NOL3;CENPA;SLC9A1;SLC9A3R1;PARD6B;CAND1;REPS2;LPXN;HES1;FADD;GSDMD;TRAPPC2;CREBBP;SMAD4;TTC12;CENPW;NIFK;FN1;FANCA;TBCD;HIP1R;PML;FKBP1A;ANLN;CENPE;OCLN;CENPF;APC;TBCE;IL2RB;PSMG3;MDM2;SPAG1;SRPRB;MDM4;HSPA1A
GO_Biological_Process_2023,Pattern Recognition Receptor Signaling Pathway (GO:0002221),11/56,0.8370504316562377,0.999996199652386,0,0,0.7576521639830992,0.1347643158088258,PYCARD;IRF3;IRAK1;DHX58;MAPKAPK2;TIFA;TRIM25;NOD2;ALPK1;TLR5;NAIP
GO_Biological_Process_2023,Positive Regulation Of Protein Modification Process (GO:0031401),49/225,0.839478084255069,0.999996199652386,0,0,0.8621626457238639,0.1508568300622668,APP;DDX3X;TFRC;SUV39H1;SPPL3;GOLGA2;PTBP1;FLOT1;AKT1;SOX9;RAC1;DAXX;DYRK1A;AXIN1;PLAUR;CSNK1D;MMP9;PGF;CCNA2;ADAM17;CLDN3;BRMS1;BIRC5;WDFY2;CARD14;CDCA2;BRAT1;CDCA8;PIK3R3;BAZ2A;AMBRA1;STK4;RASGRP1;CAMKK2;FXR1;PAK1;ERBB4;ERBB2;CAMTA1;DVL3;PROM2;SEMA4D;LIMK2;ASPSCR1;SVIP;PTK2;EFNA1;KRAS;RAMP1
GO_Biological_Process_2023,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),26/124,0.8395794084570912,0.999996199652386,0,0,0.8219566589522407,0.1437225878090824,DDR1;RET;TRIO;FLT1;MST1R;PIK3CB;ACVR1B;PTPRF;EFS;ERBB3;ERBB4;ERBB2;BLNK;SAMD12;JAK3;MPZL1;PTK6;ACVR2B;AHI1;CNKSR1;ROR2;FGFR4;FGFR3;BCAR1;FRK;FGFR1
GO_Biological_Process_2023,Positive Regulation Of Interleukin-8 Production (GO:0032757),12/61,0.8433236253231285,0.999996199652386,0,0,0.7590124865735768,0.129339141347638,PYCARD;CD2;CLEC7A;HYAL2;F2R;F2RL1;PRKD2;NOD2;FADD;TLR5;MYD88;HSPA1A
GO_Biological_Process_2023,Regulation Of Fat Cell Differentiation (GO:0045598),15/75,0.8464957202421408,0.999996199652386,0,0,0.7747377082904752,0.1291101423196996,CDS1;XBP1;TRIO;RORC;SIRT2;ASXL1;CARM1;ID2;ASXL2;E2F1;AKT1;TRIB3;WDFY2;TRIB2;TRPM4
GO_Biological_Process_2023,Artery Development (GO:0060840),4/23,0.8480745160264204,0.999996199652386,0,0,0.6527093596059114,0.1075578699758832,HECTD1;SLC2A10;HES1;TGFBR1
GO_Biological_Process_2023,Cellular Lipid Catabolic Process (GO:0044242),4/23,0.8480745160264204,0.999996199652386,0,0,0.6527093596059114,0.1075578699758832,ACOT8;FAAH;SMPDL3B;SIRT2
GO_Biological_Process_2023,Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429),4/23,0.8480745160264204,0.999996199652386,0,0,0.6527093596059114,0.1075578699758832,BCAR1;SH2B2;SPG21;MICB
GO_Biological_Process_2023,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042),4/23,0.8480745160264204,0.999996199652386,0,0,0.6527093596059114,0.1075578699758832,GSK3B;DDX3X;RNF34;BCL2L1
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Activation (GO:0051250),4/23,0.8480745160264204,0.999996199652386,0,0,0.6527093596059114,0.1075578699758832,IL4I1;SOX11;VTCN1;JAK3
GO_Biological_Process_2023,Negative Regulation Of Protein Depolymerization (GO:1901880),4/23,0.8480745160264204,0.999996199652386,0,0,0.6527093596059114,0.1075578699758832,TPX2;ATXN7;CKAP2;ARHGEF2
GO_Biological_Process_2023,Positive Regulation Of Oxidoreductase Activity (GO:0051353),4/23,0.8480745160264204,0.999996199652386,0,0,0.6527093596059114,0.1075578699758832,PPM1H;ABL2;PPM1J;NOD2
GO_Biological_Process_2023,Positive Regulation Of Protein Targeting To Membrane (GO:0090314),4/23,0.8480745160264204,0.999996199652386,0,0,0.6527093596059114,0.1075578699758832,MTCL1;ERBB2;MIEF2;ANK3
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Hypertrophy (GO:0010611),4/23,0.8480745160264204,0.999996199652386,0,0,0.6527093596059114,0.1075578699758832,SMAD4;P2RX4;PARP1;SLC9A1
GO_Biological_Process_2023,Regulation Of Extracellular Matrix Organization (GO:1903053),4/23,0.8480745160264204,0.999996199652386,0,0,0.6527093596059114,0.1075578699758832,DDR1;SLC2A10;ZNF469;FGFR4
GO_Biological_Process_2023,Response To BMP (GO:0071772),4/23,0.8480745160264204,0.999996199652386,0,0,0.6527093596059114,0.1075578699758832,SMAD4;SOX9;BMPR1B;RUNX2
GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),5/28,0.8481352988451262,0.999996199652386,0,0,0.6739532102148474,0.1110102740499179,IFI30;HLA-DOA;CTSD;HLA-DQB2;DNM2
GO_Biological_Process_2023,Negative Regulation Of Signaling (GO:0023057),5/28,0.8481352988451262,0.999996199652386,0,0,0.6739532102148474,0.1110102740499179,PTPN1;HSP90AB1;ERBB3;AP1AR;SOCS5
GO_Biological_Process_2023,Positive Regulation Of Fibroblast Proliferation (GO:0048146),5/28,0.8481352988451262,0.999996199652386,0,0,0.6739532102148474,0.1110102740499179,DHX9;SPHK1;E2F1;FN1;PDGFA
GO_Biological_Process_2023,Pyroptosis (GO:0070269),5/28,0.8481352988451262,0.999996199652386,0,0,0.6739532102148474,0.1110102740499179,PYCARD;GSDMD;DHX9;CASP6;NAIP
GO_Biological_Process_2023,Regulation Of Nitric-Oxide Synthase Activity (GO:0050999),5/28,0.8481352988451262,0.999996199652386,0,0,0.6739532102148474,0.1110102740499179,GCH1;DDAH1;AKT1;ZDHHC21;PIK3CB
GO_Biological_Process_2023,Regulation Of Protein Targeting To Membrane (GO:0090313),5/28,0.8481352988451262,0.999996199652386,0,0,0.6739532102148474,0.1110102740499179,GDI1;MTCL1;ERBB2;MIEF2;ANK3
GO_Biological_Process_2023,Icosanoid Metabolic Process (GO:0006690),10/52,0.8485773487023585,0.999996199652386,0,0,0.737968019102421,0.1211699497976827,ABHD12;PYCARD;CYP4Z1;FAAH;MAPKAPK2;FAAH2;ABCC10;GGT1;DAGLB;NAIP
GO_Biological_Process_2023,Negative Regulation Of Response To Stimulus (GO:0048585),10/52,0.8485773487023585,0.999996199652386,0,0,0.737968019102421,0.1211699497976827,PTPN1;COL3A1;DDAH1;ERBB3;VPS13C;CASK;PIM3;SMCR8;THY1;SOCS5
GO_Biological_Process_2023,Regulation Of Peptide Hormone Secretion (GO:0090276),10/52,0.8485773487023585,0.999996199652386,0,0,0.737968019102421,0.1211699497976827,TFAP2B;GRP;CHD7;ENSA;ILDR1;RFX3;PICK1;PASK;STX1A;SYT7
GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),10/52,0.8485773487023585,0.999996199652386,0,0,0.737968019102421,0.1211699497976827,EFNB2;RNF213;OTULIN;AKT1;PIK3R3;NRARP;EPHB4;PGF;E2F7;E2F8
GO_Biological_Process_2023,Response To Reactive Oxygen Species (GO:0000302),13/66,0.8493470259904055,0.999996199652386,0,0,0.7601604724158936,0.1241246494991841,TXNRD2;TPM1;PXN;PTPRK;AGAP3;MMP9;PEX13;CAMKK2;MAPK8;HYAL2;AKT1;SQSTM1;S100A7
GO_Biological_Process_2023,Lung Development (GO:0030324),6/33,0.8501279321953665,0.999996199652386,0,0,0.6888888888888889,0.1118538089576647,BAG6;ITGA3;DNAAF1;RCAN3;PHF14;SOX11
GO_Biological_Process_2023,Positive Regulation Of Protein Dephosphorylation (GO:0035307),6/33,0.8501279321953665,0.999996199652386,0,0,0.6888888888888889,0.1118538089576647,PTBP1;CDCA2;HSP90AB1;CAMTA1;AMBRA1;SPPL3
GO_Biological_Process_2023,Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010),6/33,0.8501279321953665,0.999996199652386,0,0,0.6888888888888889,0.1118538089576647,DSP;FKBP1A;SMAD4;TPM1;LRP2;TGFBR1
GO_Biological_Process_2023,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),20/98,0.8503810167563365,0.999996199652386,0,0,0.7944704938115152,0.1287604485883375,KDM6B;DYNC1H1;KDM3A;KDM1A;EHMT1;CXCR4;PRLR;IGF1R;GADD45G;SMARCA4;BSCL2;MUC1;APC;CNOT3;ALMS1;MFAP2;GRB10;GNAS;ZBTB7B;OGT
GO_Biological_Process_2023,Sensory Perception Of Mechanical Stimulus (GO:0050954),18/89,0.8511022517524574,0.999996199652386,0,0,0.7855606260038618,0.1266504430105243,TFAP2A;WDR1;HOMER2;COL11A1;SLC52A3;TIMM13;CACNA1D;LRP2;CDC14A;EML2;SERPINB6;COL1A1;P2RX4;MARVELD2;BIRC5;EPS8L2;TBL1X;TPRN
GO_Biological_Process_2023,Adrenergic Receptor Signaling Pathway (GO:0071875),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,AKAP13;RAPGEF2;ZDHHC21
GO_Biological_Process_2023,Associative Learning (GO:0008306),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,APP;CLN3;RGS14
GO_Biological_Process_2023,Dendritic Cell Migration (GO:0036336),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,CXCR4;CCR5;TRPM4
GO_Biological_Process_2023,Energy Reserve Metabolic Process (GO:0006112),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,GSK3B;PHKG2;PRKAG2
GO_Biological_Process_2023,Excitatory Postsynaptic Potential (GO:0060079),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,GSK3B;GSK3A;FOXM1
GO_Biological_Process_2023,Intracellular Lipid Transport (GO:0032365),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,GRAMD1C;GRAMD1A;TMEM41B
GO_Biological_Process_2023,Mesenchyme Morphogenesis (GO:0072132),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,APC;MDM4;SOX9
GO_Biological_Process_2023,Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,GGA3;SORL1;RTN4
GO_Biological_Process_2023,Negative Regulation Of Monoatomic Ion Transport (GO:0043271),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,WNK4;STC1;PACSIN3
GO_Biological_Process_2023,Neural Crest Cell Differentiation (GO:0014033),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,TCOF1;PDCD6;NOLC1
GO_Biological_Process_2023,Neutrophil Activation (GO:0042119),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,PREX1;F2RL1;DNASE1
GO_Biological_Process_2023,Positive Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045745),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,LRPAP1;GSK3A;GRP
GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,HSP90AB1;PSRC1;AKT1
GO_Biological_Process_2023,Positive Regulation Of Glycolytic Process (GO:0045821),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,PRKAA1;MLST8;ZBTB20
GO_Biological_Process_2023,Positive Regulation Of Macrophage Migration (GO:1905523),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,P2RX4;MDK;PTK2
GO_Biological_Process_2023,Positive Regulation Of Monocyte Chemotaxis (GO:0090026),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,CXCL10;S100A14;S100A7
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Activation (GO:0032816),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,LAMP1;TYK2;HLA-F
GO_Biological_Process_2023,Positive Regulation Of Neutrophil Chemotaxis (GO:0090023),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,CAMK1D;MDK;RAC1
GO_Biological_Process_2023,Regulation Of cAMP-mediated Signaling (GO:0043949),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,UBE2B;MGRN1;RAPGEF2
GO_Biological_Process_2023,Regulation Of Collagen Biosynthetic Process (GO:0032965),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,CREB3L1;F2R;SUCO
GO_Biological_Process_2023,Regulation Of Defense Response To Virus (GO:0050688),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,DHX9;PCBP2;IFNLR1
GO_Biological_Process_2023,Regulation Of Lymphocyte Activation (GO:0051249),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,DCAF15;KAT2A;CLEC7A
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Permeability (GO:0046902),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,PMAIP1;BAK1;BCL2L1
GO_Biological_Process_2023,Regulation Of Nervous System Process (GO:0031644),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,APP;TYMP;DLGAP4
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,SFPQ;P4HB;NOL3
GO_Biological_Process_2023,Vesicle-Mediated Transport In Synapse (GO:0099003),3/18,0.8516563299380314,0.999996199652386,0,0,0.6201108146932075,0.0995725590893173,CDK5;DNAJC5;STX1A
GO_Biological_Process_2023,Fatty Acid Transport (GO:0015908),7/38,0.853197812176045,0.999996199652386,0,0,0.6999582612843599,0.1111280730520977,KDM5A;LYPLA1;SLC25A17;CRABP2;GOT2;SLCO2A1;SLC27A4
GO_Biological_Process_2023,Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702),7/38,0.853197812176045,0.999996199652386,0,0,0.6999582612843599,0.1111280730520977,SLC7A5;XBP1;TNFSF4;F2RL1;STX4;TNFRSF14;NOD2
GO_Biological_Process_2023,Response To Transforming Growth Factor Beta (GO:0071559),7/38,0.853197812176045,0.999996199652386,0,0,0.6999582612843599,0.1111280730520977,SMAD4;HYAL2;SOX9;SOX6;MXRA5;TGFBR1;OVOL2
GO_Biological_Process_2023,Positive Regulation Of Phosphorylation (GO:0042327),50/231,0.8537091773632908,0.999996199652386,0,0,0.8553461567522146,0.1352855553804496,DDR1;RET;APP;FLT1;TFRC;IGF1R;DSTYK;FLOT1;AKT1;SOX9;RAC1;EPHB4;DAXX;AXIN1;PLAUR;CSNK1D;MMP9;PGF;ZNF16;CCNA2;ADAM17;CLDN3;BIRC5;ROR2;WDFY2;EPHA1;CARD14;BRAT1;CDCA8;PIK3R3;MST1R;STK4;RASGRP1;CAMKK2;FXR1;PAK1;ERBB3;DHX34;ERBB4;ERBB2;DVL3;PROM2;SEMA4D;LIMK2;PTK2;EFNA1;KRAS;FGFR4;FGFR3;FGFR1
GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),11/57,0.853886029938998,0.999996199652386,0,0,0.7411323115420707,0.1170674430478303,PYCARD;GSDMD;APP;GBP5;CLEC7A;NLRP2;F2RL1;NOD2;NAIP;TMEM106A;MYD88
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),8/43,0.8568768339610756,0.999996199652386,0,0,0.7084869116093439,0.1094336594685722,TNFSF4;HLA-B;HLA-C;TRAF2;FADD;HLA-A;HLA-F;MICB
GO_Biological_Process_2023,Positive Regulation Of Biomineral Tissue Development (GO:0070169),8/43,0.8568768339610756,0.999996199652386,0,0,0.7084869116093439,0.1094336594685722,FBN2;RXRB;TFAP2A;CCNA2;ISG15;FBXO5;BMPR1B;ACVR2B
GO_Biological_Process_2023,DNA Dealkylation (GO:0035510),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,ALKBH2
GO_Biological_Process_2023,DNA Dealkylation Involved In DNA Repair (GO:0006307),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,ALKBH2
GO_Biological_Process_2023,NADH Metabolic Process (GO:0006734),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,VCP
GO_Biological_Process_2023,SREBP Signaling Pathway (GO:0032933),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,SREBF2
GO_Biological_Process_2023,T-helper 17 Cell Lineage Commitment (GO:0072540),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,JAK1
GO_Biological_Process_2023,TRIF-dependent Toll-Like Receptor Signaling Pathway (GO:0035666),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,IRF3
GO_Biological_Process_2023,Amino Sugar Catabolic Process (GO:0046348),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,AMDHD2
GO_Biological_Process_2023,Arginine Catabolic Process (GO:0006527),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,DDAH1
GO_Biological_Process_2023,Aromatic Compound Catabolic Process (GO:0019439),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,TET2
GO_Biological_Process_2023,Aspartate Family Amino Acid Biosynthetic Process (GO:0009067),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,MTHFR
GO_Biological_Process_2023,Cardiac Atrium Development (GO:0003230),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,MDM4
GO_Biological_Process_2023,Cell Migration Involved In Heart Development (GO:0060973),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,FLRT3
GO_Biological_Process_2023,Cellular Modified Amino Acid Biosynthetic Process (GO:0042398),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,PTDSS1
GO_Biological_Process_2023,Cellular Response To Interferon-Alpha (GO:0035457),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,GATA3
GO_Biological_Process_2023,Cellular Response To Leptin Stimulus (GO:0044320),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,UGCG
GO_Biological_Process_2023,Cellular Response To Potassium Ion (GO:0035865),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,SLC12A2
GO_Biological_Process_2023,Collecting Duct Development (GO:0072044),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,TFAP2B
GO_Biological_Process_2023,Coronary Vasculature Morphogenesis (GO:0060977),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,TGFBR1
GO_Biological_Process_2023,Cytochrome Complex Assembly (GO:0017004),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,SURF1
GO_Biological_Process_2023,Cytoplasmic Sequestering Of NF-kappaB (GO:0007253),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,G3BP2
GO_Biological_Process_2023,Deadenylation-Dependent Decapping Of Nuclear-Transcribed mRNA (GO:0000290),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,DCP2
GO_Biological_Process_2023,Dopamine Uptake (GO:0090494),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,SLC22A3
GO_Biological_Process_2023,Establishment Of Protein Localization To Peroxisome (GO:0072663),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,ZFAND6
GO_Biological_Process_2023,Estrogen Biosynthetic Process (GO:0006703),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,HSD17B7
GO_Biological_Process_2023,Ethanol Oxidation (GO:0006069),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,ADH4
GO_Biological_Process_2023,Foam Cell Differentiation (GO:0090077),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,STAT1
GO_Biological_Process_2023,Fructose Transmembrane Transport (GO:0015755),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,SLC2A6
GO_Biological_Process_2023,Glucocorticoid Metabolic Process (GO:0008211),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,YWHAH
GO_Biological_Process_2023,Glutathione Catabolic Process (GO:0006751),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,GGT1
GO_Biological_Process_2023,Glycine Metabolic Process (GO:0006544),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,SHMT2
GO_Biological_Process_2023,"Heparan Sulfate Proteoglycan Biosynthetic Process, Polysaccharide Chain Biosynthetic Process (GO:0015014)",1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,NDST2
GO_Biological_Process_2023,Hyperosmotic Response (GO:0006972),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,ARHGEF2
GO_Biological_Process_2023,Immunological Synapse Formation (GO:0001771),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,CD6
GO_Biological_Process_2023,Intermediate Filament Bundle Assembly (GO:0045110),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,EPPK1
GO_Biological_Process_2023,Kidney Mesenchyme Development (GO:0072074),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,SIX4
GO_Biological_Process_2023,Lymphatic Endothelial Cell Differentiation (GO:0060836),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,NR2F2
GO_Biological_Process_2023,Lymphocyte Apoptotic Process (GO:0070227),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,LMBR1L
GO_Biological_Process_2023,Mitochondrial Outer Membrane Permeabilization (GO:0097345),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,RHOT2
GO_Biological_Process_2023,Monosaccharide Biosynthetic Process (GO:0046364),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,CHST15
GO_Biological_Process_2023,Myeloid Leukocyte Mediated Immunity (GO:0002444),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,ADAM17
GO_Biological_Process_2023,Myoblast Migration (GO:0051451),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,MEGF10
GO_Biological_Process_2023,Natural Killer Cell Differentiation (GO:0001779),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,PBX1
GO_Biological_Process_2023,Negative Regulation Of RNA Catabolic Process (GO:1902369),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,PKP3
GO_Biological_Process_2023,Negative Regulation Of SMAD Protein Signal Transduction (GO:0060392),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,SLC2A10
GO_Biological_Process_2023,Negative Regulation Of T-helper 17 Cell Differentiation (GO:2000320),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,RC3H2
GO_Biological_Process_2023,Negative Regulation Of Appetite (GO:0032099),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,BBS4
GO_Biological_Process_2023,Negative Regulation Of Glial Cell Apoptotic Process (GO:0034351),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,PRKCI
GO_Biological_Process_2023,Negative Regulation Of Lipid Kinase Activity (GO:0090219),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,PIP4K2C
GO_Biological_Process_2023,Negative Regulation Of Macrophage Migration (GO:1905522),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,SLAMF8
GO_Biological_Process_2023,Negative Regulation Of Mitochondrial Fusion (GO:0010637),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,TFRC
GO_Biological_Process_2023,Negative Regulation Of Nitric Oxide Biosynthetic Process (GO:0045019),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,KHSRP
GO_Biological_Process_2023,Negative Regulation Of Nitric Oxide Metabolic Process (GO:1904406),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,KHSRP
GO_Biological_Process_2023,Negative Regulation Of Osteoblast Proliferation (GO:0033689),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,PLXNB1
GO_Biological_Process_2023,Negative Regulation Of Phospholipase Activity (GO:0010519),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,BICD1
GO_Biological_Process_2023,Neuron Fate Specification (GO:0048665),1/7,0.8586444886118343,0.999996199652386,0,0,0.5168547008547009,0.0787688162421819,MNX1
